,房屋价格,房屋信息,房屋设施,房屋费用,租赁方式,租房地址,租房户型,longitude,latitude,link
1691,999,"['基本信息', '面积：30.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：1/7层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1100', '押金 ': '1100', '服务费 ': '88', '中介费 ': '0'}",合租,当代花园东方巴黎苑,5居室 南卧,114.4063887,30.52053139,
1692,1200,"['基本信息', '面积：96.72㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：低楼层/12层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1200', '押金 ': '1200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,瑞祥熙园,2室2厅 南,114.3236525,30.6967922,
1693,3000,"['基本信息', '面积：109.98㎡', '朝向：南 北', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：高楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3000', '押金 ': '3000', '服务费 ': '0', '中介费 ': '需咨询'}",整租,东方莱茵,4室2厅 南/北,114.3169116,30.5124199,
1694,3600,"['基本信息', '面积：69.04㎡', '朝向：东', '\xa0', '维护：6天前', '入住：随时入住', '\xa0', '楼层：高楼层/33层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3600', '押金 ': '3600', '服务费 ': '0', '中介费 ': '需咨询'}",整租,京汉城市广场,2室1厅 东,114.300516,30.59766591,
1695,1030,"['基本信息', '面积：10.17㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：33/44层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：7~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1081', '押金 ': '1081', '服务费 ': '108.1', '中介费 ': '0'}",合租,东原启城二期,4居室 南卧,114.2954812,30.47390621,
1696,700,"['基本信息', '面积：19.00㎡', '朝向：南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：15/34层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：6~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '800', '押金 ': '800', '服务费 ': '0', '中介费 ': '0'}",合租,东沙花园南区,3居室 南卧,114.3733295,30.59156903,
1697,3400,"['基本信息', '面积：82.63㎡', '朝向：南', '\xa0', '维护：9天前', '入住：随时入住', '\xa0', '楼层：中楼层/21层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3400', '押金 ': '3400', '服务费 ': '0', '中介费 ': '需咨询'}",整租,金地天悦二期,3室1厅 南,114.208343,30.55710589,
1698,990,"['基本信息', '面积：8.73㎡', '朝向：北', '\xa0', '维护：4天前', '入住：2024-06-20', '\xa0', '楼层：17/26层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1039', '押金 ': '1039', '服务费 ': '103.9', '中介费 ': '0'}",合租,三金华都,4居室 北卧,114.2714009,30.62093259,
1699,2070,"['基本信息', '面积：29.00㎡', '朝向：东南', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：中楼层/19层', '电梯：有', '\xa0', '车位：租用车位', '用水：商水', '\xa0', '用电：商电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：一般下班后可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2070', '押金 ': '2070', '服务费 ': '0', '中介费 ': '需咨询'}",整租,碧桂园泰富城,2室1厅 东南,114.2113317,30.51373123,
1700,900,"['基本信息', '面积：44.44㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：中楼层/22层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：无', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '900', '押金 ': '900', '服务费 ': '0', '中介费 ': '需咨询'}",整租,钢谷小区,1室1厅 南,114.3115816,30.59846674,
1701,1200,"['基本信息', '面积：43.57㎡', '朝向：东南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：低楼层/43层', '电梯：有', '\xa0', '车位：暂无数据', '用水：商水', '\xa0', '用电：商电', '燃气：无', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1200', '押金 ': '1200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,万科金色城市16地块,1室1厅 东南,114.2684705,30.48800332,
1702,3500,"['基本信息', '面积：132.43㎡', '朝向：西南', '\xa0', '维护：6天前', '入住：随时入住', '\xa0', '楼层：低楼层/30层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3500', '押金 ': '3500', '服务费 ': '0', '中介费 ': '需咨询'}",整租,南国明珠四期,3室2厅 西南,114.2089306,30.54676985,
1703,2000,"['基本信息', '面积：45.00㎡', '朝向：南', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：高楼层/26层', '电梯：有', '\xa0', '车位：暂无数据', '用水：商水', '\xa0', '用电：商电', '燃气：无', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2000', '押金 ': '2000', '服务费 ': '0', '中介费 ': '需咨询'}",整租,保利城SOHO中心,1室1厅 南,114.3664227,30.59869195,
1704,790,"['基本信息', '面积：6.73㎡', '朝向：北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：21/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '829', '押金 ': '829', '服务费 ': '82.9', '中介费 ': '0'}",合租,中海光谷锦城,5居室 北卧,114.453383,30.43295194,
1705,2700,"['基本信息', '面积：85.18㎡', '朝向：南', '\xa0', '维护：9天前', '入住：随时入住', '\xa0', '楼层：高楼层/17层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2700', '押金 ': '2700', '服务费 ': '0', '中介费 ': '需咨询'}",整租,宝安璞园二期,3室2厅 南,114.3329006,30.51115259,
1706,900,"['基本信息', '面积：13.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：5/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：3~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '900', '押金 ': '900', '服务费 ': '38', '中介费 ': '0'}",合租,保利时代北区,4居室 南卧,114.4143813,30.49701072,
1707,1300,"['基本信息', '面积：222.96㎡', '朝向：南', '\xa0', '维护：12天前', '入住：随时入住', '\xa0', '楼层：中楼层/5层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1300', '押金 ': '1300', '服务费 ': '0', '中介费 ': '需咨询'}",合租,华工镜湖园,13居室 南卧,114.4127536,30.43564437,
1708,6300,"['基本信息', '面积：122.02㎡', '朝向：东南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：中楼层/29层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '6300', '押金 ': '6300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,外滩棕榈泉,3室2厅 东南,114.315915,30.60712687,
1709,2500,"['基本信息', '面积：77.25㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：低楼层/34层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2500', '押金 ': '2500', '服务费 ': '0', '中介费 ': '需咨询'}",整租,旭辉御府,2室2厅 南,114.4543193,30.45879665,
1710,1590,"['基本信息', '面积：13.45㎡', '朝向：南', '\xa0', '维护：今天', '入住：2024-06-06', '\xa0', '楼层：5/33层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1669', '押金 ': '1669', '服务费 ': '166.9', '中介费 ': '0'}",合租,顶琇晶城,4居室 南卧,114.2787162,30.62565373,
1711,3300,"['基本信息', '面积：105.33㎡', '朝向：南 北', '\xa0', '维护：3天前', '入住：随时入住', '\xa0', '楼层：高楼层/28层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3300', '押金 ': '3300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,新世界恒大华府,3室2厅 南/北,114.2133218,30.56967629,
1712,1800,"['基本信息', '面积：76.00㎡', '朝向：南 北', '\xa0', '维护：8天前', '入住：随时入住', '\xa0', '楼层：中楼层/8层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1800', '押金 ': '1800', '服务费 ': '0', '中介费 ': '需咨询'}",整租,梅苑小区一期,2室1厅 南/北,114.333752,30.53793265,
1713,500,"['基本信息', '面积：90.00㎡', '朝向：北', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：低楼层/32层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '500', '押金 ': '500', '服务费 ': '0', '中介费 ': '需咨询'}",合租,南车花园,4居室 北卧,114.3210291,30.41441923,
1714,1560,"['基本信息', '面积：13.40㎡', '朝向：南', '\xa0', '维护：今天', '入住：2024-06-04', '\xa0', '楼层：10/34层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1638', '押金 ': '1638', '服务费 ': '163.8', '中介费 ': '0'}",合租,人信汇四期天誉,4居室 南卧,114.2170051,30.56740863,
1715,700,"['基本信息', '面积：26.00㎡', '朝向：南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：11/31层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：3~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '700', '押金 ': '700', '服务费 ': '1', '中介费 ': '0'}",合租,珞珈雅苑,5居室 南卧,114.3421923,30.4949472,
