ID,type,type,coordinates,小区名,区域,户型,面积,朝向,装修风,楼层,房屋类,价格,备注,链接,properties.经纬度,properties.NEAR_FID,properties.NEAR_DIST,latitude,longitude
1378,Feature,Point,"[114.427541642, 30.5043977594]",南益巴黎豪庭,华科大,2室2厅,94.99平米,东 南,精装,高楼层(共23层),板塔结合,200万,巴黎豪庭东南两房，精装修满五年，价格可谈，诚心出售,https://wh.lianjia.com/ershoufang/104110025912.html,"114.427557,30.504567",157371,0.000169935946778,114.427541642,30.5043977594
1379,Feature,Point,"[114.011894353, 30.5780577429]",碧桂园学府壹号,蔡甸城区,3室2厅,122.31平米,南 北,精装,中楼层(共33层),板楼,88万,4号线 碧桂园学府壹号 边户 户型通透,https://wh.lianjia.com/ershoufang/104110233947.html,"114.011133,30.578192",17,0.00077309983811,114.011894353,30.5780577429
1380,Feature,Point,"[114.181504172, 30.518935728]",嘎纳印象,沌口,3室2厅,97.39平米,南 东南,简装,中楼层(共31层),板楼,110万,店长重推——嘎呐湖景大三房，前后无遮挡，景观good,https://wh.lianjia.com/ershoufang/104109665766.html,"114.182133,30.520463",16014,0.00165166110793,114.181504172,30.518935728
1381,Feature,Point,"[114.203053644, 30.5943169555]",融侨锦城,古田,2室2厅,93.31平米,南,简装,中楼层(共18层),塔楼,138万,融侨锦城采光好、户型好、楼层好全南两房′,https://wh.lianjia.com/ershoufang/104110194268.html,"114.201820,30.593221",21706,0.00165015028927,114.203053644,30.5943169555
1382,Feature,Point,"[114.222088738, 30.6322272625]",卧龙丽景湾一期,金银湖,3室2厅,134.74平米,南 北,精装,中楼层(共6层),板塔结合,188万,双地铁，带入户花园！通透大三房！精装修可拎包入住！,https://wh.lianjia.com/ershoufang/104109278739.html,"114.223075,30.632701",27345,0.00109413890857,114.222088738,30.6322272625
1383,Feature,Point,"[114.322949, 30.502436]",水域天际,南湖沃尔玛,2室2厅,81.95平米,南,其他,高楼层(共11层),板楼,268万,经典两房通透户型，双阳台阳光充足视野开阔，诚意出售,https://wh.lianjia.com/ershoufang/104110166173.html,"114.322949,30.502436",98498,0.0,114.322949,30.502436
1384,Feature,Point,"[114.177598987, 30.6380054399]",融创观澜府,金银湖,3室2厅,122.34平米,南 北,精装,高楼层(共46层),板楼,165万,大开发商开发，地铁口，湖景房，景色优美,https://wh.lianjia.com/ershoufang/104109044858.html,"114.173929,30.642138",14312,0.0055269211647,114.177598987,30.6380054399
1385,Feature,Point,"[114.217983159, 30.6343091673]",卧龙丽景湾三期,金银湖,3室2厅,115.71平米,南 北,精装,中楼层(共31层),板塔结合,159万,近地铁，精装修三居，满二诚意出售,https://wh.lianjia.com/ershoufang/104109876415.html,"114.218085,30.634872",26319,0.000571972234829,114.217983159,30.6343091673
1386,Feature,Point,"[114.19736167, 30.5422406273]",名士华府,王家湾,3室2厅,113.69平米,东南,简装,低楼层(共34层),板楼,136万,老证大三房 双卫 毛坯价  诚心出手,https://wh.lianjia.com/ershoufang/104109775139.html,"114.197428,30.542318",19780,0.000101913050234,114.19736167,30.5422406273
1387,Feature,Point,"[114.220829, 30.592779]",东源小区,古田,2室1厅,58.8平米,南,简装,低楼层(共13层),塔楼,70万,总价低的小两房，诚心出售 随时看房,https://wh.lianjia.com/ershoufang/104110208367.html,"114.220829,30.592779",27679,0.0,114.220829,30.592779
1388,Feature,Point,"[114.267042, 30.620539]",顶琇国际城,唐家墩,3室2厅,88.23平米,南,精装,低楼层(共48层),板塔结合,175万,汉口二环边   地铁6号线    精装三房未入住   保养新,https://wh.lianjia.com/ershoufang/104110185273.html,"114.267042,30.620539",53483,0.0,114.267042,30.620539
1389,Feature,Point,"[114.288914873, 30.700415949]",香奈天鹅湖,盘龙城,4室1厅,70.13平米,南,精装,低楼层(共4层),板楼,99.9万,盘龙城麦德龙商圈香奈天鹅湖带花园精装四房,https://wh.lianjia.com/ershoufang/104110308205.html,"114.288867,30.699903",69244,0.00051517812523,114.288914873,30.700415949
1390,Feature,Point,"[114.222263, 30.604538]",云鹤小区,宗关,3室2厅,86.18平米,北 南,精装,低楼层(共7层),板楼,83万,老证，一楼，精装，价低，成交快,https://wh.lianjia.com/ershoufang/104110504817.html,"114.222263,30.604538",28668,0.0,114.222263,30.604538
1391,Feature,Point,"[114.263489543, 30.6268677339]",新华家园,杨汊湖,2室1厅,84.81平米,南,精装,中楼层(共20层),塔楼,163万,【6号线石桥站旁】满五无抵押精装温馨两房全朝南,https://wh.lianjia.com/ershoufang/104110407116.html,"114.263536,30.626840",51454,5.41056564934e-05,114.263489543,30.6268677339
1392,Feature,Point,"[114.251426104, 30.540756891]",瑞园小区,钟家村,3室2厅,119.51平米,南 北,毛坯,低楼层(共20层),塔楼,132万,钟家村瑞园小区毛坯通透三房出售中,https://wh.lianjia.com/ershoufang/104108341170.html,"114.252019,30.539849",43486,0.00108433930804,114.251426104,30.540756891
1393,Feature,Point,"[114.289996987, 30.6556427267]",绿地汉口中心,塔子湖,3室2厅,102.94平米,南,简装,中楼层(共33层),板楼,185万,绿地汉口中心 中间楼层 老证 税费低,https://wh.lianjia.com/ershoufang/104110153809.html,"114.289974,30.655556",69286,8.97212706652e-05,114.289996987,30.6556427267
1394,Feature,Point,"[114.258414982, 30.6292795352]",常青二垸,杨汊湖,2室1厅,62.26平米,东南,精装,中楼层(共6层),板楼,89万,中间楼层小户型 总价的 诚心卖 随时可以看房 老证,https://wh.lianjia.com/ershoufang/104110426713.html,"114.258433,30.629338",47974,6.11782735186e-05,114.258414982,30.6292795352
1395,Feature,Point,"[114.416287, 30.405538]",保利清能西海岸北区,藏龙岛,3室2厅,90.6平米,南,毛坯,中楼层(共11层),板楼,122万,江夏区藏龙岛 保利三房洋房 中间楼层采光好  毛坯满二,https://wh.lianjia.com/ershoufang/104110040931.html,"114.416287,30.405538",151625,0.0,114.416287,30.405538
1396,Feature,Point,"[114.10978762, 30.4662931088]",永久社区,后官湖,3室2厅,116.02平米,南 北,毛坯,低楼层(共16层),板塔结合,68万,永久社区电梯房  3室2卫毛坯诚意出售,https://wh.lianjia.com/ershoufang/104110330283.html,"114.109967,30.465908",3150,0.000424836570385,114.10978762,30.4662931088
1397,Feature,Point,"[114.274355861, 30.4743351563]",华润紫云府一期,白沙洲,2室2厅,72.49平米,南,精装,高楼层(共34层),塔楼,122万,店长力荐！华润开发 中高楼层 精装修 老证税费低,https://wh.lianjia.com/ershoufang/104110492279.html,"114.279184,30.475156",58806,0.00489741876727,114.274355861,30.4743351563
1398,Feature,Point,"[114.203253983, 30.5160971421]",开来都市丰景,四新,2室2厅,80.78平米,南 北,精装,高楼层(共32层),板塔结合,115万,开来都市丰景 高层 日照充足 精装 老证,https://wh.lianjia.com/ershoufang/104110161983.html,"114.199298,30.521304",22205,0.00653920260334,114.203253983,30.5160971421
1399,Feature,Point,"[114.225594621, 30.723236516]",五矿澜悦云玺,盘龙城,3室1厅,107.05平米,南,精装,中楼层(共13层),板楼,109万,品质小区，通透大三房，中间楼层，户型方正。,https://wh.lianjia.com/ershoufang/104110632568.html,"114.228238,30.723150",29354,0.00264479442599,114.225594621,30.723236516
1400,Feature,Point,"[114.26655971, 30.6040986305]",城市之光,光谷东,2室1厅,95.88平米,南,精装,中楼层(共11层),板楼,145万,光谷一路 地铁2号线 城市之光 小高层  一厅两户,https://wh.lianjia.com/ershoufang/104110238369.html,"114.266449,30.604117",53732,0.000112223619245,114.26655971,30.6040986305
1401,Feature,Point,"[114.07850219, 30.4074771102]",碧桂园凤凰湾,汉南其它,4室2厅,143.39平米,南,精装,低楼层(共18层),板楼,92万,凤凰湾 独梯独户小高层 独立车位 老证无尾款,https://wh.lianjia.com/ershoufang/104110597798.html,"114.057555,30.320703",2271,0.0892666285345,114.07850219,30.4074771102
1402,Feature,Point,"[114.406199568, 30.7100952188]",联投汉口郡二期,武湖,3室2厅,127.73平米,东南,毛坯,高楼层(共33层),板塔结合,103万,户型格局好，通透敞亮，，采光很好无遮挡。,https://wh.lianjia.com/ershoufang/104109514102.html,"114.407961,30.722137",145238,0.0121699275741,114.406199568,30.7100952188
1403,Feature,Point,"[114.192777591, 30.5270579786]",米兰小镇西区,四新,3室2厅,105.49平米,南,精装,中楼层(共6层),板楼,134万,米兰小镇  洋房小公摊 通透户型   前后无遮挡,https://wh.lianjia.com/ershoufang/104110041523.html,"114.195034,30.525844",19094,0.00256225010801,114.192777591,30.5270579786
1404,Feature,Point,"[114.248476419, 30.6315006787]",水仙里社区,王家湾,2室1厅,73.1平米,南,简装,中楼层(共7层),板楼,65万,老证 两房朝南 中间好楼层 精装 无抵押 精装2房,https://wh.lianjia.com/ershoufang/104110236484.html,"114.248537,30.631297",40304,0.000212497176037,114.248476419,30.6315006787
1405,Feature,Point,"[114.341111838, 30.5526666989]",中建汤逊湖壹号,文化大道,3室2厅,109.72平米,南,毛坯,低楼层(共33层),板塔结合,120万,满二，中建开发，物业好，小区环境好，宜居,https://wh.lianjia.com/ershoufang/104110382719.html,"114.341140,30.552711",110579,5.24947974276e-05,114.341111838,30.5526666989
1406,Feature,Point,"[114.208130465, 30.5764949109]",万科翡翠滨江,王家湾,2室2厅,83.24平米,南 北,精装,中楼层(共31层),板塔结合,153万,万科翡翠滨江一期 精装两房 中间好楼层  老证,https://wh.lianjia.com/ershoufang/104109883475.html,"114.208757,30.574892",22955,0.00172100826833,114.208130465,30.5764949109
1407,Feature,Point,"[114.283383976, 30.703619191]",中城时代一期,盘龙城,3室2厅,82.37平米,南 北,精装,中楼层(共11层),板楼,88万,"店长推荐贝壳优选精装三房,电梯中间楼层,老证",https://wh.lianjia.com/ershoufang/104110180658.html,"114.283584,30.703955",64668,0.000390867560078,114.283383976,30.703619191
1408,Feature,Point,"[114.153023227, 30.6419551172]",沿海赛洛城,金银湖,3室1厅,88.99平米,南 北,精装,中楼层(共18层),板楼,95万,赛洛城三期小三房  精装修 中间层,https://wh.lianjia.com/ershoufang/104110606989.html,"114.154434,30.642116",8934,0.00141991680494,114.153023227,30.6419551172
1409,Feature,Point,"[114.113887747, 30.3951307281]",御景华府,汉南其它,3室2厅,137.57平米,南 北,精装,中楼层(共11层),暂无数据,70万,御景华府大三房两卫视野开阔房东诚心出售,https://wh.lianjia.com/ershoufang/104110435254.html,"114.083794,30.321595",3283,0.0794552510267,114.113887747,30.3951307281
1410,Feature,Point,"[114.298781, 30.514081]",武泰闸花园小区,白沙洲,2室1厅,64.85平米,南,精装,高楼层(共7层),板楼,72.5万,二环边   满五年，小两房 ，通透户型，精装修，,https://wh.lianjia.com/ershoufang/104109532231.html,"114.298781,30.514081",78943,0.0,114.298781,30.514081
1411,Feature,Point,"[114.203239267, 30.5618701205]",王家湾中央生活区,王家湾,3室2厅,93.35平米,南,毛坯,低楼层(共30层),板楼,155万,王家湾地铁口，低总价小户三房清水毛坯.小区中间位置,https://wh.lianjia.com/ershoufang/104110650778.html,"114.203339,30.561561",21985,0.000324810952369,114.203239267,30.5618701205
1412,Feature,Point,"[114.086384421, 30.4688077969]",世茂龙湾二期,后官湖,4室2厅,156.69平米,南,毛坯,3层,板楼,155万,世茂龙湾双拼别墅 三面环湖环境优美带独立车位和院子,https://wh.lianjia.com/ershoufang/104106887417.html,"114.091313,30.486436",2506,0.0183042190625,114.086384421,30.4688077969
1413,Feature,Point,"[114.258414982, 30.6292795352]",常青二垸,杨汊湖,2室1厅,65.03平米,南 北,简装,中楼层(共7层),板楼,75万,中间楼层 通透2房 采光充足 老证 诚心卖 无贷款,https://wh.lianjia.com/ershoufang/104110213959.html,"114.258433,30.629338",47974,6.11782735186e-05,114.258414982,30.6292795352
1414,Feature,Point,"[114.295459862, 30.65158721]",宏宇绿色新都,后湖,3室1厅,96.72平米,南 北,精装,中楼层(共11层),平房,155万,店长推荐 绿色新都四期 中建楼层 前后双阳台 正规三居,https://wh.lianjia.com/ershoufang/104110340442.html,"114.295522,30.651476",74469,0.000127392239826,114.295459862,30.65158721
1415,Feature,Point,"[114.36633866, 30.5028580073]",鹿鸣苑,卓刀泉,3室2厅,123.59平米,南 北,精装,高楼层(共17层),塔楼,228万,诚心出售洪山外校旁鹿鸣苑精装三房，小区中间好楼层,https://wh.lianjia.com/ershoufang/104110312542.html,"114.366256,30.502858",124805,8.26599460566e-05,114.36633866,30.5028580073
1416,Feature,Point,"[114.40213, 30.63657]",十九街坊,青山,2室1厅,71.31平米,南,简装,中楼层(共8层),板楼,98万,十九街坊  业主诚心出售  交通便利,https://wh.lianjia.com/ershoufang/104110080029.html,"114.402130,30.636570",142439,0.0,114.40213,30.63657
1417,Feature,Point,"[114.292537024, 30.7004011759]",恒大名都,盘龙城,3室2厅,123.98平米,南 北,精装,32层,板塔结合,110万,万达商圈 恒大名都 无遮挡 湖景房 满五唯一 随时看房,https://wh.lianjia.com/ershoufang/104110450529.html,"114.292348,30.699575",71689,0.000847523858367,114.292537024,30.7004011759
1418,Feature,Point,"[114.292537024, 30.7004011759]",恒大名都,盘龙城,3室2厅,114.71平米,南 北,精装,32层,板楼,97万,恒大名都 店长推荐 方正户型 拎包入住 万达商圈 证满,https://wh.lianjia.com/ershoufang/104110030882.html,"114.292348,30.699575",71689,0.000847523858367,114.292537024,30.7004011759
1419,Feature,Point,"[114.256677, 30.631983]",绿色家园,杨汊湖,2室2厅,87.4平米,南,精装,低楼层(共6层),板楼,112万,绿色家园，低总价正规两房，通透户型！,https://wh.lianjia.com/ershoufang/104110473764.html,"114.256677,30.631983",46065,0.0,114.256677,30.631983
1420,Feature,Point,"[114.324372042, 30.4933502712]",新城璟棠,四新,3室2厅,118.95平米,南 北,精装,中楼层(共32层),板楼,192万,老证税费少，户型方正，楼层好采光足，拎包入住。,https://wh.lianjia.com/ershoufang/104110281662.html,"114.324353,30.493276",100531,7.66733912913e-05,114.324372042,30.4933502712
1421,Feature,Point,"[114.480344216, 30.4707187608]",烽云慧城,光谷南,2室2厅,94.3平米,南,毛坯,高楼层(共26层),板楼,123万,烽云慧城毛坯大两房 无遮挡 诚心急售,https://wh.lianjia.com/ershoufang/104108579019.html,"114.482702,30.468000",165106,0.00359872278431,114.480344216,30.4707187608
1422,Feature,Point,"[114.203239267, 30.5618701205]",王家湾中央生活区,王家湾,3室2厅,112.67平米,南,毛坯,高楼层(共32层),板楼,186万,王家湾中央生活区 3室2厅 南,https://wh.lianjia.com/ershoufang/104110266069.html,"114.203339,30.561561",21985,0.000324810952369,114.203239267,30.5618701205
1423,Feature,Point,"[114.445528298, 30.5012433645]",万科嘉园光谷的光,华科大,3室2厅,82.59平米,东,精装,中楼层(共34层),板塔结合,166万,万科嘉园小三房 满五年 不临铁路 精装修自住 诚意出售,https://wh.lianjia.com/ershoufang/104110515211.html,"114.445919,30.498085",163763,0.0031824384312,114.445528298,30.5012433645
1424,Feature,Point,"[114.310238842, 30.4226069266]",联投龙湾二期,文化大道,2室2厅,82.2平米,南,精装,中楼层(共30层),板塔结合,97万,联投国企，婚装两房，视野开阔，随时看房！,https://wh.lianjia.com/ershoufang/104110645118.html,"114.310168,30.423097",90768,0.000495167170106,114.310238842,30.4226069266
1425,Feature,Point,"[114.306727763, 30.6404204289]",银泰御华园,百步亭,1室1厅,43.62平米,南,精装,中楼层(共32层),板楼,102万,70产权三梯六户  怡康+汉铁  D铁口方便出行 人车分流,https://wh.lianjia.com/ershoufang/104110360949.html,"114.309433,30.639105",83799,0.00300809913689,114.306727763,30.6404204289
